AP1,FD,LFY,TFL1a,TFL1c,days
12.639471485422733,50.17824350441434,5.839317334232537,17.838373326198067,23.929535111021135,11
29.304390194318596,39.04068354314293,6.021484024143028,19.143224668544104,20.460970715998833,11
7.5924505834320986,53.63890798990907,7.073675858732901,17.229360423260808,25.601655419961386,11
98.60641864200902,56.60145934487983,16.642613609495367,17.32529917941054,25.510341736696272,11
54.63925123264239,44.508941858646004,8.348257523845955,21.60625481313669,23.96583059887782,11
36.798373913612075,54.25405458933342,15.909890731554679,19.759185708018666,25.790839891352675,11
89.84863735478768,46.029866912722056,22.00879005748068,16.195142487502668,26.610918734979762,11
17.999019681654183,46.631340447113054,0.16088058079598433,21.540330827693246,30.408080570116663,11
40.40196696697849,51.312191391529154,14.785732647831598,15.705457262705949,24.11480792018113,11
103.03841915484965,44.468809996716566,21.869901233515783,24.792676552639985,25.733045311639067,11
38.53084352836253,52.65192403005927,13.700077285707446,19.851900811954426,23.743447809866275,11
56.13163631499567,43.93935936254896,3.1711932682566584,20.402730215495936,23.342566132084627,11
80.88465623096596,61.592846781191994,15.26265075314882,18.793047086907684,26.920130409474417,11
1.4697397290458194,47.07861253900539,15.308454836993224,15.532438050941444,22.839663757328257,11
98.8442650494549,45.75727195965826,13.10050047084535,22.971261761265787,23.68684112967433,11
52.1391718208206,37.5830292332981,5.682315075917804,22.723861349247173,26.34354040832763,11
46.563374292523235,44.53342125612131,17.26179182711337,18.5718103241504,25.36104052449038,11
10.257574858498392,52.89758336555196,5.632557134723716,24.62972363789146,28.991959576710247,11
69.7695607478816,51.192605980430116,3.467949593807621,28.57193295379846,25.90107013280946,11
33.71258872592855,59.59248832033669,18.31814297852074,20.26952649376152,25.32323087405706,11
65.7568062455303,49.57299451733007,17.305332667940004,19.089752546149075,27.56883463014049,11
29.841347238457843,60.22917271097944,2.074165696891363,24.505596150227163,26.940241871112313,11
56.8301456969235,54.8757693868462,32.52333506662455,19.316618381391788,26.038622734007753,11
6.621958588136765,48.52918780996353,22.310056386850093,23.0123109341723,20.854745315174444,11
0.024437925347631135,35.21371423493375,13.266332338657705,23.008897350713543,21.62700575162593,11
9.187297376890216,58.34847232031397,13.483558662423551,20.70098892765001,25.122978173521926,11
15.592653544378933,46.608507285621045,26.22040739846218,14.505174715268137,23.901552181893297,11
57.07948060400466,45.361662967535416,1.1190553154905896,17.972780682452044,18.811440013131424,11
77.96506304904204,50.84329725600135,14.481521139223862,22.79285937824492,24.596538181179284,11
33.55229269183107,60.3654594821368,10.530211110663982,20.981298274798576,26.18220632511693,11
21.389103213896277,48.09442245390205,8.948449371471398,18.46449171365706,26.76490711191189,11
125.94136511757355,50.248435211092556,17.98326357905473,18.601507441687154,25.22473762231981,11
17.85529179436087,35.909973675245865,7.820781460486403,24.838458400845255,21.747090998684197,11
105.74190008301981,46.79852039510515,8.575832076627403,16.876431248551643,25.881513757286665,11
45.66916473084008,46.00616463813937,8.28310787917131,18.080852906178038,21.362279126012886,11
15.849085602319395,30.8388970060895,10.538989501297944,19.95781144110612,27.69864706292713,11
14.686665969831123,51.99423084848017,6.201419883657095,21.52725370370689,19.19142825128939,11
32.16952019029455,38.69439101761997,15.187982632284857,19.660990621174925,23.04304787973746,11
62.865183969762576,45.457446215391684,22.910233448107718,21.924442017483326,26.02634700278425,11
21.769521696089676,33.86325001835655,15.617901331985227,17.92436342546319,22.71676553191517,11
88.42391268202948,49.80268160023621,2.326598793229257,16.76203439815477,24.259544711318448,11
86.17933618375892,38.550456556290676,11.158412898457646,16.83743737404115,20.270037758242445,11
6.451705981799557,58.650318845434484,16.557636711307794,21.207204529850987,23.070177615155586,11
117.02923634390223,38.951998142303665,4.04593697706116,18.449141819789013,24.239002558652626,11
34.829621016614055,38.625068384062544,16.295232129987287,16.245016230618702,21.65502121093914,11
0.7316290804673835,52.757864868148445,11.1553547633756,22.354467443902827,29.288477300645845,11
50.876407578154534,34.33137327375204,10.430316337160772,22.074411881291674,24.458747463274786,11
61.0323144716048,60.43310805277687,24.58478694903217,22.899753625239054,22.513164196120353,11
57.10381259626731,47.23857537248686,11.782594059694723,21.93803611841875,26.798204037590267,11
32.97619585662457,50.948388512841916,17.708331211704092,20.665739606620406,27.560069117460863,11
50.916939831221555,36.75520053723493,25.634021920992836,22.43226209010962,26.86852302148342,11
17.639208679989384,38.06639265941518,14.26327517014117,22.85783707535029,23.744008123359887,11
8.418594393268759,48.66281008040703,6.94832321474211,20.713543714268905,25.189644682392746,11
64.34330105135619,55.396074982921746,10.07680593819912,23.17938870651835,23.87773918654798,11
14.19176066508836,45.1694110925894,8.397210865765633,21.514902768004298,27.456251917567773,11
91.57384372068091,50.41542444496668,1.2519802550315688,23.68502905848731,26.67520415662207,11
16.143201118218943,48.39167691956469,18.11329231245274,18.977170321448675,23.019724582568074,11
27.14929424828948,47.67610684773291,5.172277322267247,24.763913830095134,25.92328569601342,11
30.814472749430852,47.025391025640836,19.189234060001354,23.11342308665065,24.888160893909895,11
12.5696183409988,40.481580175732574,8.600963785249526,22.061857319270494,26.539846498714603,11
38.52632971042232,47.457802511923575,9.852143234829843,12.748750976189399,26.270359836432107,11
58.555803184888994,36.56916976381626,9.053597422257804,17.1555853683115,26.15743790065864,11
8.390072795116916,46.85704714174847,7.769380299331855,12.756315817014418,27.078609739682793,11
86.44733205068877,40.133270837400346,7.760429546617571,19.155963474982208,24.735990602747723,11
72.22473534490183,31.17954936751884,7.795697821826861,19.6895985482658,28.485034681563107,11
157.21586988514386,29.232496939668728,16.4331808250393,19.47944609443064,26.03833140331957,11
63.11525964770787,45.451621626625446,4.550521501318856,22.021807882581957,24.931231243347238,11
103.98537477146787,50.809727637194435,1.355381952812369,17.46823679073798,28.295576808111804,11
18.582649577133786,50.45276535463091,3.2918802217393512,27.12738731548585,25.88471430307148,11
16.13476117386758,47.83389874490663,21.58404297273436,22.820438213732434,19.67020360961031,11
17.937935943314653,54.6036660643104,6.345929958791431,18.854330460883634,24.076478982047774,11
76.21851162029148,47.33557479997373,20.536096107315483,15.443528477249135,30.155956601009635,11
61.446046030320325,23.803029484544325,14.66062279620596,17.984301457002488,27.506253796382367,11
92.79118259701386,40.75358279458843,20.497490346618186,23.871992222930416,27.73887979704551,11
12.545822916762805,46.438843249472384,1.826979976684644,23.004291178393462,25.609045816083544,11
18.394903535843614,57.432633991009,11.94087356216794,16.85174589338142,26.37612806180542,11
61.72392871817266,48.59270671444725,9.594937117821349,22.99827476100076,25.5646123728721,11
119.12986228865799,61.311817319374356,15.980564298769329,19.650061722156007,25.826961914086283,11
52.38714187838778,51.5890357777309,18.732924789501837,13.871733107846119,21.32958991705731,11
12.03787518542078,56.443336794906735,17.245292142871968,17.172750521900177,28.476678114608685,11
94.76317082900724,54.30589764507548,26.650531432981168,23.28841445245657,24.09137971209689,11
77.92132899075617,43.942823505108834,3.0095710409149383,17.46515336102601,23.877195360208418,11
17.8846233059805,65.19281538707813,11.260393866184204,20.486475798813817,19.857748484362396,11
47.799919083392744,40.1601138936905,4.842144997232761,23.20756360205862,26.57744565748041,11
34.490257864754106,53.57625928555534,0.8689988491623275,19.192198152902524,22.324568782021153,11
96.94939164385177,44.048390671403354,13.710879645001787,21.68177708664771,23.273564033103757,11
5.456709684707637,51.07760001677087,17.597911532780813,18.168874860925296,22.632632744901773,11
74.37331539022269,48.53048929851654,9.539486422053804,21.02660911350674,21.780612501972236,11
36.69117110211664,56.463393731644395,7.3512632004926175,22.159374917070032,23.790207387922887,11
40.28065011560051,53.53914883102457,15.351335538694721,19.298049690324177,24.5812836820628,11
83.86618116394732,50.41106819659986,8.129251211258497,16.902722240039203,27.701184455530033,11
71.43326564839236,61.408416596293954,11.260077329794875,21.763144024652696,25.641738229067027,11
33.35022409238865,31.446697941700766,9.645717303555095,20.79925989548066,19.712994228910667,11
50.35849733280203,47.984535799361375,14.556329813082606,23.109562642716632,22.998819551152703,11
36.95473639782363,49.15669065672244,6.956656395942983,18.96923746719327,25.26761561067447,11
63.7581864239829,47.11520725030077,7.352218125002802,17.180295859716594,19.48256930867622,11
76.81387863508226,61.24065190349443,14.630846817007523,22.873592557331424,19.107387021907208,11
36.26656025250232,45.71111656675811,15.511846267160779,16.887164457233666,25.985020681673348,11
28.115548575494135,48.51894727388256,15.736072229053583,19.306198405493046,24.21621791301986,11
54.65259643104457,44.563363771389554,8.790644903040977,20.39605369862482,26.158459382152195,11
28.900267833439017,52.30841518698597,32.185068162301164,22.627600093517415,23.375009778983816,11
43.29047858525163,55.41712057871524,32.51915033728207,25.600170018903718,29.118194719477042,11
100.40725530051103,36.917323410319064,9.993285324195869,20.19105657376012,22.817005711980638,11
85.4886937911761,47.623249429986906,18.423374600287875,17.703120958874823,22.829029719667677,11
25.192680638144225,31.977313715238708,13.640796957025751,15.028047714503906,24.311358109587253,11
16.155679839558907,36.25164858234136,13.178306063258555,15.963817013455532,18.813139110534518,11
11.162308946281495,35.31078032496461,14.553452026569003,17.877092739158705,21.789432979963685,11
11.448631546015207,55.90351770322414,12.908330851133211,19.69569801360165,19.940239228548194,11
91.65429490866985,43.73516267790529,6.6264883792987925,25.087217831719137,26.78070524988966,11
75.3008780215093,52.174892539296394,10.495466359957092,19.858707765766063,30.32711929286338,11
4.836215844228229,56.87822434118974,19.920959067525878,20.810696123837175,23.3704628712838,11
31.298170863191636,38.31257698384286,15.179323892910705,16.12162207577309,22.880300761895338,11
13.992140490275547,48.388286795510254,14.951154534748065,17.421831593106077,27.10147559811745,11
39.841778717908575,48.28402791996074,0.9146876979381489,18.571355129349996,24.100841521935408,11
26.797700588566798,37.53282103079802,15.872000486365822,21.470817579594854,26.97433448929191,11
17.217467876323525,53.84343497959693,7.529163542500738,17.65768569779501,30.425721864988866,11
28.26453254969593,37.82045594189386,21.04025348040524,24.767485155276674,26.056072278925587,11
43.494487681173844,43.59564525547974,8.840979992226705,15.369614073272786,30.936951800369364,11
6.443660529383097,69.99543366574967,6.225421829005264,13.90048925056905,28.244813820157216,11
9.680155417658016,53.23225534961607,19.06119619208031,16.74148275444935,23.370298921982375,11
23.591093831954414,48.03264449698921,5.6644305623606765,22.654565829183916,27.01579083887878,11
10.618207241855366,54.60493528810685,12.285245007179352,23.080773045213743,21.951768344793074,11
75.62817503277613,50.15201198789131,17.27618505646334,22.082240497190515,25.097929599335593,11
11.310718569852042,45.230144818134,9.692474101695156,16.19115681488969,23.83821604055106,11
54.03561714791872,48.166968492699674,18.916850421773393,22.03198220893846,25.45518732258597,11
69.95253179642074,44.6336690443678,13.107755134647299,13.25531923050713,28.59873371799335,11
63.40473172618663,59.18647886882304,3.736027499049637,27.340070082906244,26.65042976193351,11
14.988096420214442,46.0348690540118,13.571358559456478,18.94150310456843,25.179421810406616,11
25.953950624517994,48.91437838630662,12.524331312981898,16.26105926505496,26.511794528549878,11
36.340844212309726,32.35530702293909,10.71944755097082,21.272467574759254,21.59272876993017,11
13.307410776384147,54.33759855865885,11.293010719243274,24.06195576198785,24.917201906382342,11
128.6084156856577,49.46720956800619,4.380759079564479,20.28931085509895,26.043504570938193,11
46.85111425917756,55.98827392480064,10.417150989337529,21.94134242898274,26.718935939735832,11
67.81787565406133,46.268540558668015,17.52688266392841,15.755742305758913,20.4066659067498,11
87.7934893426645,68.74980987802797,6.538526759987831,20.616732422245473,23.23005169372655,11
19.98200535234199,59.37769439408722,21.701148315240268,13.979178975986338,21.869582893379956,11
63.90086916364622,32.11789640481345,7.7312643582290015,20.773917963045392,29.24724879140043,11
13.48379294799034,40.400454274902415,10.886609826177544,21.157570763505255,19.372802608384248,11
15.301985749534094,68.68180825684497,9.321364081992796,23.100760321960074,29.755374161185472,11
47.37224499828865,53.52480164745283,13.42759040731851,19.741973999042962,29.573395454756962,11
60.40064277665135,46.62092950070213,32.345666951699585,20.42350980050138,22.554263920895778,11
5.9440232840468425,50.087809608653025,7.27001963791249,21.546499772226802,28.16128744961109,11
21.81619366777207,50.98731551562957,12.942891904067555,17.51762929620903,25.20534127252398,11
124.17535583998148,56.6041421767971,13.87921903388688,24.78200833642986,23.7131393411852,11
73.9370472778627,42.362351247978204,11.21902988468873,24.28880885939403,33.19677103156563,11
53.91738306842527,62.7873845469134,6.445730494886886,23.667205527278462,26.66637744532546,11
54.673994769960686,33.306303706683636,12.551930770012676,20.21315382397408,27.934054943081872,11
108.16833753954438,47.225376328123204,8.738289029794549,23.28140356981292,21.231771150919663,11
7.977755993909662,57.60641750484718,21.761670291371175,19.636053700629404,26.334273970875252,11
71.76806421183548,50.21963357093227,3.317867254677065,22.213125825874865,24.31033877450214,11
1.184179952689094,46.68438216753953,8.983800031800106,18.088630357503398,26.80199982814495,11
4.305738139194274,47.399041836424566,11.189254248162474,21.048651509725133,24.055071396665287,11
50.56392947079817,49.34406228589294,6.688039942322568,21.70442509333883,23.135078485216052,11
12.348224887534014,43.31854103512853,22.730775651503258,21.533853563720367,24.48931081577487,11
97.41339853608223,40.900085535810575,19.31043595774125,18.455006320914652,19.510882700691717,11
71.98660525739855,51.00514085945053,17.391126979098203,18.622401097180845,16.64632946304135,11
12.111491564881797,45.16621323574525,19.39474746601899,20.693975042414667,22.110375165823086,11
77.22193158859562,37.59845949886134,10.127873645299793,20.735385277494903,26.668767352796802,11
40.53167172299358,51.29917574459339,0.7489046814365086,19.685670648584683,22.510208214371257,11
72.81495267660698,53.62540469138008,13.061927811518329,19.37659872402573,26.36966413372948,11
37.4322324415485,48.75238802515913,4.829635297660663,19.329858806107012,24.971725175756198,11
50.84280108788357,31.378318446428224,4.582051166991311,20.992460528015325,26.959569346617133,11
41.87714924965764,61.73785480696917,15.766937653704442,18.475174233689327,28.141134062672364,11
54.332903230417905,33.07808862116521,5.073589935756633,13.927451819115092,25.130673088107837,11
110.34215768575844,62.70844514451254,19.524945005535482,21.5101526668981,28.474067305504008,11
7.546535757466948,49.95645893920102,10.444158272478035,21.18861741670212,27.996600962648998,11
17.022958946322856,39.052271415978225,21.100179317460483,19.015860383292754,24.675816651747514,11
32.77555094931713,58.6555334313765,23.470766811187808,22.188571301303927,29.17569574675459,11
64.0343705233889,34.94792414804121,14.635800092437853,18.930833436251902,25.056845298563264,11
1.4733056893241887,37.62817663832419,7.8628608715691595,20.568007560557437,29.030151854091,11
30.912171280703298,41.27496399827248,11.05549229244247,20.17275748756487,25.742818348557705,11
45.29521767978644,50.88543147294995,7.97177140951097,17.577917945570437,23.428181514864814,11
54.89812520006658,44.141610194215474,20.55306833956908,18.570959600378252,23.533750299084303,11
28.447147162255146,48.07846405944079,8.510072422940908,22.47518367573359,27.59069331129645,11
43.53355311501247,53.37917700147296,15.124977131234028,22.259059372218562,23.200806468019728,11
16.664312417449157,50.002394920153336,15.726351271810179,23.764022527154797,23.168465835614356,11
16.3554204079511,36.29959360318698,12.77161333120458,18.644107127290685,21.90947506234813,11
52.680828080329626,54.51525063095366,5.109767469219315,24.441745907054408,26.288939587971683,11
58.59137608049265,42.391662110579226,16.81592292532443,20.87124046589301,20.139312742949993,11
72.41583033585329,44.41842387134567,8.13719158295181,16.818513190506398,23.385532622822403,11
42.963200853552095,52.92983487317229,2.86398901596335,22.627778262293006,25.77422651848524,11
53.30718397521743,51.92566627676848,11.989334588369266,23.280042512620835,30.809581391704544,11
34.13581993301195,36.376300558287845,14.701409929807292,13.695308425782613,26.30105912675149,11
7.315148793553715,40.886449384628854,12.216427032929795,20.3961015096394,24.95574768660001,11
101.74156483509718,46.21946930857151,9.397884343755022,17.180625099375327,19.91399142010635,11
46.23622771775895,27.347748497126013,13.719754933962651,23.133791741230585,22.62503806434887,11
41.98249882844016,43.53914063376542,14.6201018037883,21.487653437885204,27.561866259796894,11
6.498739143795647,39.01021806770697,7.39482763038561,18.63444462289109,21.75179133518195,11
11.128745218644468,30.00400182922801,12.94098158812333,21.02705296046862,21.646775838382318,11
41.33052298817108,51.44146580170573,17.962882856335867,20.593430035815306,21.92630635874218,11
49.559754555451455,49.07385185751591,2.6439073406294327,20.93133286876785,29.40948330097806,11
53.57515732878335,40.88956469243659,22.730344735264765,21.718700055778065,22.26916869562386,11
86.06882176405584,25.413839912550184,6.789162646533189,13.984396282383646,23.758926272414598,11
55.92830249843272,43.768351129508616,11.78255807484512,24.816077437757578,24.301709357194504,11
21.764961887248354,47.69259209332231,6.280978290632322,24.16121973462004,27.265313316811223,11
22.636007734491972,43.0847038698397,5.621579879848612,24.97634388435201,23.14283823204935,11
60.32938531718781,50.54247422779204,10.53725386058461,23.65592294598169,26.17410152236484,11
45.863454795698445,48.82094851836388,7.48496731592339,17.037524543372562,23.55205705561889,11
67.3415216000934,55.04187688588525,19.681798736295722,22.438033082322935,28.13850007279724,11
3.823245012711149,43.614895517095086,18.167185505288465,17.824386364217645,25.366600063431893,11
15.937664272319987,51.685735077986514,20.471771283841335,15.962023259282144,26.01462228354958,11
4.083478197740499,56.085312209157934,3.2985224597267297,22.896835422060214,25.321358990654577,11
15.285076684768212,52.16044978727817,10.854045067157998,20.943841460275188,28.902213027721324,11
31.24697927465264,66.4181895158242,10.591754452904443,26.83328206326985,23.273527263713095,11
30.78287291445268,53.02936816380817,22.13142394795274,20.624104618071467,27.593930963857773,11
44.310776778264035,56.68446664992329,11.322119746371941,19.73219738326886,23.081500290508263,11
109.25935960811412,56.1197299478458,9.265108274474,19.707048436558207,31.50328167153382,11
7.072334010254181,55.79212791607342,11.336199061057009,19.859478604140083,29.32233532723893,11
7.846142807738631,40.04023672706709,34.34364984174896,21.773875382007795,26.07950379242563,11
20.96216498661933,54.617463589249795,25.711925252022127,26.66598364164677,23.651790977747453,11
10.765375796762015,48.12665079977387,9.982617012342715,22.309547149237176,24.21891569874278,11
77.01035570517686,54.27676202489167,13.31205233551912,21.875188867939958,27.26753616573053,11
1.5065428347470808,51.63099002597471,15.833641333367812,24.267326366462306,26.381457554576844,11
30.807828851128566,59.09714640261722,12.867759259237237,22.146691547694257,24.954733538909018,11
0.7397290454352958,49.02391255409665,14.099341043629826,22.862102519482097,27.040224584639255,11
0.046433124572008745,52.383565177575335,21.993872431420073,16.39897469184669,22.96262248077126,11
58.208281579490496,39.79306291642659,13.654779228976324,20.192159502073835,24.4084150120954,11
94.12790277219898,37.78454716341284,18.370822308918417,23.815351774861355,23.880118575619885,11
8.49502448026988,46.047882586327724,12.309134759678026,17.605583191559298,20.913061020642715,11
66.60837824993885,42.70083031674245,13.156673424595873,21.77975449716075,28.243056268988525,11
21.5784650901518,45.398301626895915,1.9761312712260342,22.274211351206734,23.08695911668784,11
22.440287560797287,57.472597510967105,11.324232089044239,24.26457776213353,24.57430788747034,11
10.571723882434966,55.153542861104334,13.524732009948892,15.965301200027548,27.688411545526968,11
49.967403230162965,43.23821525080945,10.011603069424023,18.501567536478873,20.76991263829465,11
42.0899793109944,39.38140257006181,5.6810474883440065,16.80932135831486,25.727481659713227,11
16.126570632495916,45.05383750741382,27.198388972566285,15.731442758066159,22.951218590119975,11
95.8351259693535,45.093057333361344,6.878774943889109,20.923573832154457,25.201016896688806,11
39.06778510133365,47.60286123480061,7.757847586752401,21.475940950378597,23.392110139391818,11
3.7381875426206546,35.14070283430123,17.70306707504706,22.19086959336219,20.478294900725952,11
8.148436587358797,49.88247595952952,1.563846187373512,22.264504281574958,20.95920601231842,11
8.154972344544513,55.67630952725684,20.32353544878422,22.963840903220593,27.07677499245102,11
97.4297205587416,50.62165060133887,22.705484441835104,22.917386361871642,20.55013578396332,11
34.778270107897896,57.876711658579,25.195982769987133,20.7262658128918,24.274552295907924,11
17.97829012613559,48.13833228131075,12.853848703336206,18.12122712465841,19.588671544419427,11
42.131480642837246,50.96558175572732,21.10342675325368,18.783342263457413,24.663446017292173,11
13.484322422817874,47.21016752099405,16.990081405681238,14.423804284845122,25.882349034396096,11
41.94699392112532,51.954273006204566,14.81777286298478,20.122158688487925,26.336781955971873,11
17.471566033140867,33.59058791693646,17.419044452349254,24.42009840551544,27.386647880332813,11
41.78212201797058,48.478070174472904,15.639478898501899,19.936060478963245,25.584284929379066,11
45.55048737086605,55.721993163074146,12.433036331750415,18.631735449518246,23.483008824570028,11
3.209308774502515,53.96579617393465,16.527626043890045,16.08882111436903,30.758613732537512,11
70.05968005395482,63.70847831556844,13.770440726227168,24.902352512296265,24.57930511819376,11
8.583764465164801,51.07892664438604,16.385444752347627,21.30677627673576,21.36761051006987,11
17.299350275971317,56.916676243906736,20.279947541963004,20.86309750856778,24.118956783724446,11
33.015590968813065,52.527152298070654,9.681752454805704,18.91951104417442,26.998451423737176,11
24.469950575209882,41.76845078237549,8.471820296854649,22.234972581310185,30.064549902990883,11
117.63103352431261,45.63221446128286,9.663817520169237,18.073782052564038,23.423465514494914,11
7.116412317902247,48.01770487981229,5.4313929544222574,19.187810711139637,25.318624040205183,11
136.97719934351335,41.929573355764276,16.42392380478418,18.01210535960199,25.259926006877816,11
25.100640056820108,54.48264835710658,15.897257494789692,18.966465275161188,26.03948052643134,11
70.85668050312708,50.87274337917755,14.683350584827732,18.119503173041554,30.92868329431849,11
44.45171837909208,41.89663067352054,21.483310974535783,20.233238159833007,28.5625465636371,11
90.47554618137534,26.038529723970168,0.9954325371637633,18.225065520594157,26.276323348113067,11
38.110765540834144,43.92350808267361,15.82090068417767,18.79977384287586,26.501238341223107,11
85.34979783059961,36.886119046914544,9.333583424537245,18.51534026851238,24.913370357975452,11
84.04087833169217,46.696180047473,12.088039423807697,18.198944082406165,16.456529890555387,11
47.8956863687987,46.60968867946544,18.300911131667032,18.238551428656475,26.506596907828463,11
18.581295836691805,53.81519227912228,8.150946434760563,22.801005413840038,22.787394833181946,11
111.4497542110739,35.32034397067282,17.055412905350085,20.423370662582645,23.213213537728624,11
38.36696996648759,53.27746212672679,10.18193514299914,16.921027759518367,24.376801058383577,11
0.9873324604929827,57.55001152997296,24.039187678924314,22.333549657175357,28.642913900326693,11
60.57451611385274,42.74545783034054,12.235541614412815,20.550683800457804,21.913918366309872,11
30.45287717407072,34.85392999722875,24.667697128172538,20.740331582324504,31.850210310239852,11
21.001872970282978,51.10473929775088,5.482662903861032,17.842479750893403,24.750543054308224,11
1.4322970755446067,50.8224121757658,10.095658166693033,20.44897917628907,25.599283608074668,11
25.475630629513198,49.84783393033635,17.00049045485769,18.277871238100154,25.472696257760344,11
17.720020336524207,57.4475290351159,16.892509985966925,23.021112806186345,22.82133498812958,11
19.850171859345732,24.501868742303508,23.4220585382902,17.34781034971536,23.79619379118202,11
18.27326892842268,46.42051321499471,27.090160224088812,17.090926572242992,28.133582182767093,11
20.80654193674744,57.30720183512944,13.65118321355395,22.5517733130853,30.088920687518705,11
13.075621295891048,41.98766327318809,12.091232357839244,22.519100413887745,26.03609894885835,11
31.4450519140047,42.102273319551415,11.60833442902198,21.272481284701005,24.72426620176384,11
46.19724898678574,25.602131573681593,7.616226979018446,20.03942263395027,25.886284330754794,11
