AP1,FD,LFY,TFL1a,TFL1c,days
67.22709180281231,34.875262989225384,14.913547227092224,17.350802638868693,22.471767417816036,11
8.818528766564969,35.0961831199737,14.409358918563125,17.657506031319784,25.33447000844501,11
27.864630545899953,56.10481520975806,17.61768559320062,25.03646463788916,24.502773268460334,11
3.655370608668806,46.71891409146816,21.350174910004803,24.8032433697678,28.746415758844265,11
34.42141881060763,45.806868377354625,6.304801900724687,20.91152296846104,22.734559498772686,11
50.47976244189362,51.772252117886076,31.909177486152764,18.93257611097642,24.93451582369637,11
17.87868594073681,60.338802329268034,16.219868149620737,20.389704310616928,22.26386222049434,11
35.81726767375239,46.87135241728723,13.857905120945716,18.309212712895235,25.1633924157228,11
127.80514834491079,34.06270413689313,0.5464732580256051,20.151981045011045,22.621739345818703,11
24.08072901215449,60.621164609114444,20.323374988579094,20.905421184929622,26.546322509963833,11
9.219332677481965,33.13580668638215,5.706057038098046,26.39479858126491,26.19298745069676,11
59.99846473865469,42.295739371167414,14.501515032030188,22.451175925085202,27.79196119076031,11
21.017396771431056,43.38487074775553,13.620700715303169,21.339231883959233,27.980866627313883,11
11.901063115328485,61.65057683500955,5.437680591407219,21.06023943955568,25.92918156043462,11
17.158491780440595,51.795687689566925,7.140743771078576,22.02590827342678,26.920866527872835,11
122.91984850854034,38.33783439663749,21.678288926501377,22.617806488100673,24.17603274887076,11
10.441508493666378,37.7795421299644,7.439940068715175,24.75761326233094,26.16833239545181,11
53.92526071901002,51.597379945927095,6.586686183420865,18.862204417636633,27.591162920575403,11
39.83961106803779,49.67235248856036,8.723136914534876,22.143803787127002,21.913916384237485,11
58.68070462905586,48.618507659059475,23.405205773389156,20.476100645878937,24.365237423379043,11
68.66390958725168,51.99364816989918,2.5396980533980553,24.10828857889629,25.399677690451743,11
82.34494754048983,47.848057978432735,11.431681811197185,23.346916518059423,25.459821771416454,11
51.879870267541094,45.2509720076049,11.823719258027065,22.936580040752446,25.870401138629866,11
0.803280642427408,33.870805346689224,10.67854977478624,21.80707824603019,18.07986565663032,11
24.80829801363621,66.51657891445437,11.653893308326507,18.290693286827395,24.889102075162203,11
19.948469992850008,49.38023205817742,9.227851415191655,17.29074457856276,25.141439976631197,11
1.097506014948262,41.484807971054494,20.217749564543823,20.89065717498631,24.23165453072647,11
4.164159702407784,26.72051068432933,8.972094500332856,18.734054440823325,28.444494359522817,11
13.67360164075919,50.78999719535874,28.198321833955504,20.368614163885532,24.36460043137096,11
25.76460726132836,51.16516593423962,15.900378455855508,24.14763496731934,24.95673601551961,11
92.63567678443604,44.12954255024493,3.213836846762778,16.83599011284928,22.858179337503287,11
44.00889611663526,49.32780151552578,7.7604286344645566,21.819936865719608,25.08788684276351,11
34.56086857768827,52.488479224337084,7.5591594702052545,18.165050421116725,26.90506778832735,11
29.838225600114953,23.68075475037178,15.81862774085807,20.158712968126423,23.61818177185237,11
20.715743470214957,49.69317096188694,16.192111538727485,18.427569393093773,27.45905111991856,11
28.160194522263218,53.53001732549379,6.525509200931458,21.10401026049408,24.721946072814806,11
157.76381943009483,39.57830497997366,9.64640930254836,22.32134319181415,29.76219959051067,11
14.154886789536691,59.26412850788118,1.6554184102647547,22.966675294377275,26.158658098865775,11
41.55955393572121,49.808963104691536,9.392933886661474,20.08125324722183,22.73049009990995,11
47.70007677153866,42.68980654004675,22.757259877593626,17.792152320220385,24.22956541856583,11
28.736306460539026,28.520168639292837,19.511982348273516,18.84380600969465,25.70974930688332,11
89.72626883802879,39.532915660902205,16.32014651982917,19.300488722866607,25.50693629250814,11
18.083246047168483,44.82441659143267,19.27213530244096,17.23841442508969,24.88323591966092,11
24.10005848708694,29.64176068132316,14.390242855554131,21.377526986310134,30.42662041904454,11
31.805918280242235,27.141393632771777,13.737910534705764,17.50224270232841,29.500715668730354,11
13.340739887677746,62.45785879140887,15.994734511411519,18.65665816515101,22.64186753913677,11
21.031960384039802,41.33138223324226,16.10964110027972,24.848688627241167,23.856097906051613,11
18.256009946727918,45.87348077258709,14.435865072908012,17.512433966987572,28.23832578321946,11
3.131002278067599,47.25421590028316,14.143713721424191,20.04930240122455,24.406490651195735,11
6.188466346640078,27.431373423448793,20.20800847901564,21.62956521791336,23.72326626365448,11
57.90601684448783,47.67386214897413,6.380758022141149,22.416351165589514,22.439271132833074,11
4.9832009061253295,38.33052278672494,1.0413358373251889,22.51958033138124,22.064423586459274,11
8.769144679777451,40.31216913726831,18.044267975336616,16.295471493238793,25.468884415529576,11
13.335898864873444,31.176309087630806,23.122445045205314,18.644463340706828,23.637084532297813,11
38.31280951016562,45.0762995940643,16.184556371661774,21.390312402588552,25.4934688694626,11
51.69147162560214,53.40171581709482,13.451186399980946,23.12729485532882,23.13498164182781,11
48.178581992099836,48.478116126377635,13.082614965378967,16.44656995362952,20.350170255094937,11
8.031075019843598,28.253350799015312,4.11480838797537,21.750351230348127,24.50443678373558,11
94.78042178280391,58.73566992226242,8.176644729633113,23.712631641665496,24.762884429968988,11
88.9412814042131,43.265851250260354,5.529766908728026,21.098608532904635,26.963082269003365,11
31.597360291661587,49.318289451446496,11.946472976669634,25.136110137735066,24.13769454449089,11
54.29225845237021,54.49031115992237,12.205284878471739,25.761350789149382,22.527036826489983,11
11.378768182149026,47.67729610765556,20.070642359327497,23.633501346862616,20.69164939349509,11
16.07989640781519,38.830289221165756,23.367976810410276,20.574834355885166,24.55457915000862,11
46.966636768879724,47.9929190825744,10.433604685479558,24.102425076283332,25.6536753135214,11
94.8356550126012,36.810758430480696,9.261098505073065,17.8938439631639,25.02496746121874,11
12.52852972048573,46.26330009239372,23.40761298863119,19.130887964122753,21.526638011545806,11
42.21290184246074,46.10532954158417,20.86973980602707,22.082836657780167,24.291577797492145,11
51.91301750153895,49.73672816910124,10.755637574903378,22.289132917568164,24.283818919518207,11
9.311023478407526,47.65599964552111,20.721533835173023,17.54687430505996,28.56682385895152,11
29.405179644298272,57.19428840204419,13.5295923652242,18.178102636989426,23.344506453486517,11
58.3276129797781,44.562020490401615,14.362745893718301,23.541033566258797,24.786848686909938,11
8.185167842545644,49.49421846823696,27.335815972082003,26.59519360240717,22.709634108199502,11
43.05282230310731,43.461067744272654,9.105087912311042,20.82993058936001,18.91040289433982,11
39.867540923820144,54.86243732440138,16.1505137480982,17.023805317948824,21.135345721645496,11
47.61886607769833,49.99780922119139,14.589787105220745,20.02108188691234,21.581888308087915,11
105.69779250199318,54.67331901544237,11.511895963089817,14.443814471664375,22.99193540310024,11
86.75818889067101,49.20675307121879,26.460570751606426,17.802545666233534,25.237944098256765,11
10.972353175880244,52.950367162005335,25.281829545419523,20.968428899204948,27.54188548792561,11
73.46511989606726,52.20559967373415,21.345002331702123,20.089428396232595,24.71223915004999,11
59.986882584250715,51.40403717965675,14.170617797044606,23.575293345997885,26.404544311162542,11
48.371088228136394,46.99548520571897,15.35154317067434,19.722857383461502,24.27943616934981,11
10.957767940651348,56.81706930038966,20.16159412747706,23.70636411822558,18.485094631576292,11
67.39362554369355,47.18674213626757,8.373908500112252,21.500911642212564,25.991413685894152,11
50.21633734438787,34.62984072832805,23.975720458872225,18.4257994615721,23.085703958555296,11
2.98167736524682,53.637493256508705,5.745264734122726,23.27250360598913,26.46910751308395,11
15.436686263867774,61.20223650215773,3.7883934908966648,19.96966995173841,21.463790151258273,11
60.92198859884365,52.2770390115549,6.677348277546552,21.122399338089394,29.440143049370533,11
85.03537013224474,27.904445925115077,5.508023702349804,20.948377587958404,21.58194450371864,11
32.93479099865641,34.970633019022586,10.928804050067935,23.312915212650747,24.469707761734753,11
58.91550663012465,33.74054654938512,8.909567094997858,22.15680232905564,20.418409044075204,11
54.92390910437044,43.804486324044476,9.014728183271002,19.39314372777607,28.754783096820354,11
2.4496701229405136,47.59993716797409,0.2776638932529796,20.248248785102454,25.606855613741015,11
68.33012277872564,59.6983906758465,15.478878433696579,20.955914050375746,26.675205037716893,11
35.88020979175884,60.60160406150702,14.94198299562548,23.74960488486643,24.019228859202997,11
74.15653608353288,46.193111529931784,10.215566735805368,19.062858590130737,27.134331905769564,11
28.719383237305834,50.96756427210613,20.97130617923278,19.900232563786293,23.076049581424765,11
79.44391430443328,46.735674625082,14.25763755195902,21.21660452823892,25.265697848424743,11
88.1579390705989,52.29394682750159,5.865499102462542,24.32635361345549,24.099738090753284,11
44.34196019356427,54.150506504708446,24.1703963150519,20.998425488992577,22.187153559978174,11
65.74890027350041,42.76216873114343,1.7874784777309909,20.271151981073725,27.81332711070128,11
6.6509960502177154,33.1002566654265,16.746175285379344,19.62119948680414,28.023752297310782,11
7.6125625523997735,52.21498155222803,3.8411298883875062,18.481577540445766,23.232945842614882,11
57.72755552807935,40.08115105316621,8.7058822768345,21.186918133337706,19.22826528700122,11
0.08708932932159462,48.141457894530355,7.524616178269817,16.82560948673645,24.061453326665116,11
3.292345191442344,49.99330046532854,15.626137421867103,21.598824910510334,19.7577801925468,11
22.636359695753722,42.52364761734588,5.424563092268954,22.514321097015294,25.9431285287944,11
48.89413084467341,32.91869841717845,15.22584967400879,18.6346415288758,21.139409325492846,11
20.835444086768486,43.65198610565001,9.383759519848349,24.530073699712055,25.214758859173003,11
7.755917014158802,42.14006134743923,7.910550998781232,21.816772487726553,25.625557821633993,11
15.713326997248789,48.42158794045757,18.047151835874764,24.301492582608322,21.452408286889288,11
63.18698479564925,46.2307228629544,26.023046226938657,23.761313635589275,24.977191221586097,11
61.438110438101525,41.43235293525671,28.0018694578974,19.512486586414447,25.854137493106997,11
9.111452025562224,51.16605703428618,4.009162945309091,19.531312302309797,21.99425274100291,11
68.0282813748852,35.8700955641144,11.282863344897168,15.908343234918533,25.171021694779405,11
26.830597385291597,42.41169277939073,15.50131812581743,25.170614899026077,25.942417115404176,11
35.39063631083266,47.874128655699614,7.583484674786101,16.78406325262992,21.62695089279141,11
8.713903744712974,54.90143940123324,9.979564503075542,19.474520578229345,21.355166967847495,11
46.83184466843156,43.71519867263209,2.0895331925480924,18.444505349987846,28.5255218927995,11
69.60798828710556,45.04324473304774,17.315328168726502,22.25602719316719,25.982256311812314,11
52.99421786497815,41.12737525380036,12.854444229381809,21.032062901070105,27.05370856078024,11
102.90019858662042,43.052387823787804,14.93853386451267,24.66924620053739,26.53006230963426,11
23.202399207837278,45.04386026559197,13.364979861671355,24.874884087277128,23.84678274192622,11
56.31254157044131,69.31742497368361,11.071140496521338,20.39388557546782,24.86681610189293,11
55.006909222027566,35.02905840812777,15.007058385055334,21.69094767538891,25.135383256933082,11
116.88960664071692,34.23183654538821,10.74743850548304,17.853379251654253,27.058148046094693,11
60.39980872305008,57.74689229032876,4.064542263651472,17.513274472850046,21.65022266042311,11
4.129772563649677,72.22877898861921,3.3584190267578844,19.097380920634667,24.642283335402436,11
4.25260879838504,39.180152786202456,17.339988786914834,19.62393761724563,25.34155185439513,11
62.66318784450073,55.71860071002138,1.1085238193634712,18.192051424219443,24.24013634672728,11
7.425655947454456,55.87740823293866,8.032505903781006,24.935054900988057,24.952960043264827,11
34.3718123312418,47.9116913013677,16.826950400182334,18.718259888561338,22.96357814560616,11
28.364999907732543,53.404732764706104,15.9268773690243,22.93217701209068,30.01404213793841,11
33.60647815246489,41.13351961975305,9.673454199913744,21.07947987538241,22.517066584294398,11
95.0504142581235,51.167150327068164,3.2719753391476463,16.009237897881164,29.65879793164479,11
49.55242482748219,54.7399333753434,27.341895102940178,18.87011770941853,21.09337786116805,11
124.78257854861519,38.28813087430611,16.345717395691096,23.080610191662753,28.075309224896216,11
35.13909879123961,52.378821086576295,6.974793280614452,22.539974032698833,25.240645402887015,11
18.861563290075587,36.31976554872385,18.223192447634027,17.37141138870721,23.928903747881538,11
15.187113395229604,52.58750334701323,7.8039853918669575,19.616362460360474,26.556409545962516,11
47.15145902015659,45.22030551291053,14.265402877242662,25.818648250841587,24.235345320080658,11
35.94352060031984,48.7333062622573,5.852397082291408,15.96308813392868,25.3042658222437,11
33.56740791343909,51.85198383676507,16.646953880178696,20.220827786928307,26.187584815141342,11
77.87593995248666,60.01167968485139,16.852506284158235,24.257266005596076,22.84165182693581,11
2.88865481723915,38.17063503699174,16.729680530939874,25.320975402265525,30.66517516701465,11
18.648417373783357,49.24677576853104,16.99750048699226,21.47446771276625,21.48038411146678,11
36.52805582365159,47.81869914734573,16.16711816697299,23.975134083757393,26.38154856791492,11
44.45929377402197,54.934715631794475,17.73631796297548,25.62073227649333,24.86187876542552,11
64.10332693133813,54.98742030955083,19.493396961300565,21.897754660715226,29.228920685304946,11
22.598399451683726,31.32314155512397,8.415337318134759,27.80080637061155,25.018176323519057,11
16.043694103314436,44.233755231690466,7.479067476587555,19.558343198024108,24.894060894324326,11
104.19966856605915,46.83391623148913,10.732141083408449,20.946467313255635,28.496391235182774,11
70.4945382109239,58.89338136859169,2.4668714423784674,16.142610142106104,26.335842037424907,11
63.18580998257712,48.86863395908913,16.662126727068816,17.855843249070226,21.87641292951921,11
49.543872558719485,31.933602985369877,14.298678874557467,25.24367099722919,22.353309630063414,11
58.85167686132138,46.58329796213771,13.034745867945459,18.70097140519927,27.123360203594984,11
47.36224076730069,37.439790773785504,23.33586498193243,21.109936867278318,27.497019536170335,11
23.03419548409418,37.512322704053915,14.845158543925535,23.00227111930819,26.371181938048014,11
12.241135121898026,56.76756442082258,26.673518249723916,24.483436356712517,22.204896709960977,11
98.7869371099812,49.9235034764005,10.829937715058337,21.75883766857974,31.38791094515841,11
99.14327976068175,42.79493481975607,4.422897299247774,18.7142454053321,20.46091756007063,11
128.05117431027537,52.84739634341539,11.976014631576504,20.902027901770765,28.362309001109526,11
0.5612264402151236,41.235385027889464,9.84985008579507,22.584350599745875,25.298906089086785,11
6.7005707701258235,42.001019960536,3.5745121405695173,18.583064713254817,29.105553859234192,11
43.20905965996341,51.112805905789436,8.194295379399549,17.351793715962895,23.381457552824227,11
10.581920297129782,64.34352512849945,8.768109689571284,21.931848671314462,27.119332459758326,11
47.88599563248589,42.30378956452811,7.312968372217001,21.507982006504957,23.922483012571725,11
23.914858458518385,46.864363995600506,24.978499886506746,21.030154257941298,23.83663894188488,11
56.97996917564213,54.71810482387801,16.219941184747377,18.740207414159425,26.68764195713021,11
48.42258688856284,38.1209817607877,18.897580289949623,21.65297790074978,24.3114255441578,11
4.954193931141803,45.660751958060246,14.366538780638251,17.749659332796863,28.05267521406021,11
86.78010712756382,51.63997740339414,16.520117025132166,25.77335105271444,23.844730663027725,11
6.5621763159002695,58.914714597785675,18.093826019320858,24.371842147020853,22.733820925882096,11
14.31237101154259,54.27505744829064,3.9376869033225983,19.772691219921303,29.079390040392965,11
38.1089875266585,48.51382242136615,17.872779901882854,20.660499394237128,25.75719743154919,11
38.41083472118496,48.71922296948231,14.662679681093632,19.190305842241578,29.84817510966867,11
2.4062280786841,34.7205901530966,15.28581771460482,17.396599754921684,24.590045113627752,11
34.45424124181202,50.1487572232722,5.775179494498341,16.444887134335787,21.43998563272805,11
5.525027112609819,36.59462554473721,16.90640488823867,21.980220317709357,26.420504895006562,11
9.08067896473287,48.38246317258603,12.535351275804203,20.19503894890062,22.250102631379608,11
34.07148804889596,43.54670711648398,4.204661521380419,21.711912237741725,25.71405037695939,11
51.55353300192642,50.59424859039542,8.3890852766995,23.2575277312544,24.101749176882162,11
9.431142385720557,55.66366516437581,10.30013011513092,22.97193952472727,26.02694601303825,11
5.3424371061347395,63.29233298690486,4.992468674520639,21.9751824979104,24.929259299441068,11
149.77636883326664,61.991949877417085,8.55034288746713,21.525473636189645,28.403506159726987,11
19.247274541949864,24.325796901629793,10.548380389107225,20.24185263081043,25.967249297857766,11
41.12906096943555,33.17968138720282,19.963673414833096,15.374421923515602,23.27626609484786,11
39.46508623093489,43.25441386424225,18.812497193976792,15.210386960742314,25.801833404676657,11
16.87371709980218,39.37700053156011,6.976127079772223,18.280782878277396,25.035609936842896,11
19.9652928047152,45.11208100313987,22.274106309479425,24.449677958456736,23.125430573279573,11
42.700394252725026,48.097686219221146,23.570935721431184,16.069161792083605,22.048971723845092,11
28.27656021243707,52.33384461641181,0.34907021392547577,23.231710463150527,29.0321208091736,11
20.42615153633568,39.654974067837344,7.037228769779198,23.805383384334288,27.9671909621456,11
76.91459118278999,54.6072093669553,6.238741594105174,15.27564254063595,22.59436298844625,11
20.63308622017343,46.431704491003245,10.482561905663683,19.494600193784763,31.42975123963501,11
21.364378929116526,49.37868213608593,7.435695579436447,18.567899215857683,23.490948382461905,11
21.67935951779843,50.15647320478734,6.271523827545541,22.72280434283882,28.15100723287652,11
37.83681645153706,33.32805568261246,11.43110183411497,20.443020381060823,26.10026305096688,11
4.340515012531903,47.6022732538526,21.929796456828278,19.57959621358252,23.695558131769186,11
64.16217027630711,25.85543877671696,8.197892904184783,18.625748047849832,30.31321485918003,11
48.51265765597405,50.00934646895453,2.8194496361629806,22.957529680378066,22.161472595477665,11
47.574447517771716,50.107451420030756,5.264476014604775,19.37036699440498,23.8257684207795,11
76.20831955959714,59.3539642739593,23.43307754843313,24.46471306695561,24.862798997302427,11
80.96343819979406,40.53658651220266,10.54282943607689,16.807364041521907,21.065631651819572,11
124.75079965075383,41.502394424690934,13.102100803673741,18.120833623994795,28.413060453050434,11
13.369229346647902,42.00472772168648,4.24693864381535,22.810712913659902,20.574920744718682,11
85.97980836422096,44.68537551804507,5.72779882716227,16.037960651289954,30.88301389660361,11
64.20604489905105,42.83698811157607,14.569994893014652,23.122282744814513,25.207100166855884,11
76.1540572526056,35.289377361263305,12.844755526560334,18.177466603597164,25.466062530198702,11
15.669150623081043,46.02300350324305,6.978563060044179,21.29583251239059,29.985291250342716,11
72.68166074254343,47.39781116918881,7.840591576088448,20.826784119199942,26.222929337281535,11
61.87885289939443,41.46442623436735,7.345010598041037,18.202262542384346,27.179028840533228,11
43.4390015155771,42.115637582739154,11.566203605465398,22.394261445264373,32.89973314724376,11
5.382448596601718,54.568454971187336,4.9680594476052145,26.28073962111062,20.58505735286782,11
34.35493222952993,49.96306004595317,5.750052744444219,22.57024689452661,23.39014369084747,11
61.99891097319679,50.86968540208943,24.541744041416443,25.04302915671313,22.406954600606685,11
68.4125555701228,41.535318516278124,17.52277776259373,18.625648745361836,29.38758791803556,11
63.11243728159743,37.06267129296273,14.501968434179105,18.438850492053508,26.73182583445999,11
13.738980236839533,56.12464231144368,17.695484804536708,18.224620463679834,26.041997586797503,11
99.79643746950079,51.385120983876156,11.410327320855957,21.469487895553133,19.212920980402092,11
30.733873328805654,51.530516131919065,0.3141605132373737,21.184074367875475,19.169126455650456,11
12.909558999972568,54.64405599425952,9.432324516591287,18.607058769884887,25.8304890599884,11
23.019693384653465,56.15573110392737,22.37595315923261,19.83540901604089,24.456492067487023,11
58.60529849285874,44.964899787107655,15.76571004662416,15.991873914794326,22.990387807727597,11
36.02489605043904,51.07147961389271,24.22036243370875,23.657421157877906,27.40590557853821,11
71.44601348580835,51.51599158955961,6.126923771881668,20.105336380723354,25.795208644226218,11
67.47551557663668,53.302178045851704,17.85886264087925,18.27726202409981,30.79361793147496,11
37.50719437606681,47.24716181251707,13.204523367280805,17.293286591278644,25.473636117712978,11
20.28975248924834,52.82715476907666,19.22340280634498,20.393761405878138,24.51976119563568,11
34.73395262500146,49.939647450079605,3.296929589566254,24.642220267516308,23.380366548475724,11
50.616725855641974,54.809085624144444,17.073521835425556,18.00179580209946,24.12506759717948,11
30.323662257231707,50.00968556481686,12.882994598958737,19.584266071386935,25.894834698349193,11
104.14621412009355,49.84565934689307,8.129048826237728,23.994217604259475,27.142327491915275,11
21.33686784243172,65.33605362382578,22.26098787470415,25.833720105243493,21.561368326467747,11
38.99485598164046,31.94782398651217,7.657128108352044,22.564019068144148,32.96617172294552,11
61.77858916248499,35.52853134349214,14.84563343846442,20.068822313863226,23.666884169648373,11
43.485065031493534,49.37363698175657,4.615806336561378,18.173188270578425,25.7805477854421,11
65.44340136301047,49.367296993478064,11.81309839132673,21.093376860772022,25.71551856369771,11
5.3022495380129735,62.84675571893534,5.300319476850123,20.452740066040267,24.800225907563334,11
59.90054638777266,45.154198912998254,15.91172415304615,22.511954047079932,29.259784253475413,11
1.0972559526821912,44.520679018716436,11.40103676850904,18.736644256971164,22.443448505074624,11
8.556773400497711,53.4088261144083,5.819536490169237,16.684394647206034,23.719795960054434,11
83.78991240892599,55.70783014700849,13.80198295914908,24.722979118940557,30.603392536000506,11
82.46345851947784,66.40736129294862,9.368293442775787,12.137140497934185,26.493342268274944,11
3.0495110809782213,34.4476274699841,11.59479301701768,20.46570291009655,25.778975389014356,11
15.352921752049802,38.0303025347392,13.424447599888387,15.601448308214513,24.007938486002796,11
27.172573342134594,51.01634754327036,9.285558588071188,19.2901161604725,24.708017632937135,11
17.79384012043832,58.85389663551813,16.09264527717579,17.111892296106756,28.692546561239197,11
74.35405023816116,37.38714825462701,0.09603057758133815,15.465904443623234,26.283116490027307,11
55.19924398672167,41.206851204959484,2.945041504585056,20.882600689098457,27.198754959433327,11
122.44620377525263,32.80993040160227,10.084628475393151,21.664069943512786,24.395206340377502,11
73.22814286780384,49.6907246062338,19.118235563249748,17.419301756708364,30.38376047521491,11
33.90247112986345,43.341340705096194,6.806979913538939,21.054802886341363,24.2282297721103,11
22.459634340589187,43.29652267199713,14.88011357062988,16.464796371457748,28.41865148167919,11
44.18380304136013,52.35278910612751,15.071396526910895,22.823177752173564,21.46036503073263,11
30.49983919504337,37.7528900170344,11.884625751121042,18.441045260951157,23.52115688779275,11
55.6607846434581,43.71978828046519,12.407929496986254,16.381993532550663,24.30818964429364,11
35.05775978149461,52.035744080582134,8.789001754920356,19.333816447999645,27.936717409164196,11
56.211913027809985,50.188575133762505,11.119668590237534,17.79707465013498,21.111234737128996,11
47.840106935679835,40.02396096953544,7.759240539688877,15.904577321468853,23.84672543449164,11
6.126078288045783,44.00306981116809,5.739737519965338,23.494288127981484,26.95154063720728,11
46.34266083622564,48.685444110827,4.36687527492181,20.98254913779388,26.154451711250726,11
59.25297756219147,65.63229321738069,8.520516625985238,20.665017393923616,20.428977548289954,11
51.425970830550696,49.495759791214766,9.071891245563759,21.63699523244729,22.666358915849155,11
9.30853800167526,50.78494964498865,29.308148491963827,22.662651781165174,29.14019003026686,11
15.958048891438317,48.50965052598019,14.347820009855955,22.945327441356547,24.70166773308244,11
29.8440172844143,57.09298852407828,4.533305477776251,23.532761493626428,22.135529805342685,11
64.74201057140591,46.043898545230704,8.356829362070545,19.12806293241877,30.198739023040336,11
37.215920150122194,52.51239372596057,17.445924021972615,17.45050722058299,18.986665338038833,11
16.04662773183882,41.62601497962973,13.730122293238763,21.952373335106095,23.740552809788515,11
88.13287481946787,48.192215565288215,10.238645496799126,18.122779498956575,23.076739942361122,11
8.390038748366909,67.43691894531587,8.575452579085619,14.879684308675138,26.067697651306045,11
70.68286331635181,41.709620307030754,5.917802590330604,20.280332777011022,21.20439734369196,11
56.19687588372393,51.8435877447357,1.7364414630029774,19.24348374502701,23.127560839195862,11
98.73564591378809,46.09445329161816,6.654301030929813,18.481572954961482,23.06864540387123,11
2.4448824959277684,54.59372113152221,9.463295881213433,14.647159357754788,25.698429005030135,11
8.607222633990188,37.98236189322461,2.433399927330605,23.367223706129234,23.569346882294305,11
17.032254373774858,44.09668506259778,16.224068091278745,25.746518378223513,26.202549586110862,11
25.16418187055108,63.33170895362808,5.663105688289476,17.968834218443646,24.6898591718865,11
2.1180874612257847,45.89526190666208,8.115302303560092,21.834710467126307,21.314755546388533,11
37.167699632145165,53.16062524444136,12.26672579483084,20.070786362536502,24.13425917623787,11
111.69566196070188,48.14935586771545,5.924390897108684,17.002102772389414,29.950206393492742,11
99.6526253284675,41.87348686061169,6.646930957889786,15.413784072691097,23.698375900268577,11
63.97290431320452,47.95496783543159,24.255859937928257,22.966026911628788,22.504515089900657,11
62.777569887535,36.52814847600661,17.64232934450668,25.084494779837392,27.096731221319356,11
123.39493694358048,46.98244401072229,6.974556240437357,19.49766970406259,20.517407363219043,11
84.44949032459085,42.41032483176668,12.550056899881588,20.798855028202883,23.289765137967123,11
36.51553581532517,54.77092483683094,23.339438196326178,21.151605725231352,28.530205098485386,11
4.696963387419313,51.63738286419815,15.82913879941171,16.891069396514418,27.015696511114005,11
67.31558729311706,44.43568128303772,17.982864682130366,25.470714685294304,28.331477072425212,11
15.62839289278251,40.688402166515125,16.363110324793087,22.74267505388076,21.940327114830936,11
34.42266977268095,43.831003968917,26.44500585920879,24.82551347895925,26.89481274934901,11
76.63833691989097,56.798329435267846,11.976958580963332,15.76251470687919,28.29179297179478,11
1.0070151743556832,45.89328986988082,11.061151934300543,22.824838608497632,28.19851877739037,11
1.7645353649318307,39.055616855950475,12.323640282160106,25.945925162835763,24.5343370635962,11
74.66946805160634,41.7872049038783,20.777268355341096,22.2231360646402,28.273371188105024,11
21.751378262826755,44.25860979998035,12.145909350307878,21.261866286700734,24.50109815435222,11
11.388356273666997,49.34037850953234,3.251080241470671,21.032761338944766,28.57278306342452,11
35.003417967843994,43.1349995546343,17.967464161130557,17.991619873043888,30.27718798069662,11
